t[s],Accel_Longitudinal[g],GPSVehicleSpeed[km/h],lynk_AccPedPos2[%],lynk_EngineSpeed[rpm],lynk_EnToqWInt[-],lynk_GearPosDes[]
1871.4,0.0159796,0.351198912,0,950.513452,-2,1
1871.45,0.008972099,0.341516928,0,951.6451893,-2,1
1871.5,0.014965036,0.347517809,0,951.419236,-2,1
1871.55,0.007161103,0.354611862,0,949.0049388,-1,1
1871.6,0.016909698,0.350498175,0,950.7985266,-2,1
1871.65,0.007080004,0.311747885,0,953.1694719,-2,1
1871.7,0.013082668,0.282149605,0,951,-2,1
1871.75,0.0110104,0.319955002,0,950.4366012,-2,1
1871.8,0.009070717,0.318156917,0,949.5,-1,1
1871.85,0.0139996,0.326555318,0,950,-1,1
1871.9,0.009141039,0.316559319,0,949,-1,1
1871.95,0.016893529,0.310004486,0,949.3071009,-1,1
1872,0.012041088,0.360790736,0,949.9642072,-2,1
1872.05,0.013983799,0.42835781,0,949.1358573,-1,1
1872.1,0.014987259,0.464224325,0,949.0492516,-2,1
1872.15,0.010008975,0.422530201,0,945.0933328,-1,1
1872.2,0.014991406,0.42454572,0,945.7951037,-1,1
1872.25,0.012042128,0.414492507,0,948,-1,1
1872.3,0.013969975,0.437437215,0,947.0131762,-1,1
1872.35,0.013039191,0.509010867,0,947.4517526,-1,1
1872.4,0.014,0.503612101,0,946.6869999,-1,1
1872.45,0.0120154,0.478667492,0,949.5083285,-1.985388654,1
1872.5,0.011113088,0.420905753,0,951.642748,-2,1
1872.55,0.013978126,0.406580438,0,951.1944922,-2,1
1872.6,0.0150129,0.405458159,0,951.0111472,-2,1
1872.65,0.013975999,0.382363542,0,946.6456787,-1.744356864,1
1872.7,0.011091261,0.356745425,0,945.8770301,-1,1
1872.75,0.0120104,0.322141607,0,948.0443174,-1,1
1872.8,0.014,0.312469449,0,947,-1,1
1872.85,0.015,0.316110865,0,948.6387079,-1,1
1872.9,0.011020148,0.28719462,0,948.023186,-2,1
1872.95,0.015984791,0.289081092,0,949,-1.265193232,1
1873,0.0100104,0.297492061,0,950,-1.592722018,1
1873.05,0.016938414,0.353316281,0,950,-1,1
1873.1,0.011000811,0.355805652,0,949.6349219,-1.239221485,1
1873.15,0.013995513,0.335846753,0,948.8874459,-2,1
1873.2,0.012008701,0.315702687,0,950.5008856,-1.966655152,1
1873.25,0.013010667,0.293129585,0,950.3615999,-2,1
1873.3,0.016000001,0.305683613,0,948.3755149,-1.405817971,1
1873.35,0.010127001,0.314926734,0,947.0001232,-1,1
1873.4,0.0169184,0.329878807,0,948.3587856,-1,1
1873.45,0.011031191,0.384478724,0,948.3144128,-1,1
1873.5,0.015977383,0.37045977,0,950.4802038,-1,1
1873.55,0.014,0.342104774,0,949.6510177,-1,1
1873.6,0.014012901,0.31358715,0,950.1126514,-1.411969237,1
1873.65,0.0139867,0.279322789,0,948.0031997,-1,1
1873.7,0.009011748,0.250477822,0,950.2221377,-1.247649399,1
1873.75,0.015947999,0.224022352,0,954.3189837,-2,1
1873.8,0.012088397,0.213336891,0,953.4909925,-2,1
1873.85,0.016997568,0.237732048,0,953.1417346,-2,1
1873.9,0.007241782,0.230878896,0,952.1361196,-2,1
1873.95,0.008074021,0.248798327,0,948.4991076,-1,1
1874,0.019916797,0.25822431,0.624031138,948.5,-1,1
1874.05,0.004113408,0.222361112,7.142621089,948.5,1.601757792,1
1874.1,0.020997998,0.229070516,17.75138354,951.458656,10.89825725,1
1874.15,0.018986537,0.24852942,31.67338767,960.3703611,43.55643136,1
1874.2,0.015,0.313130469,46.60356055,1019.288156,85.4021838,1
1874.25,0.017031597,0.364620767,61.63310808,1129.4277,85.11019024,1
1874.3,0.013881612,0.376705722,75.06048661,1243.584841,80.70619333,1
1874.35,0.0448476,0.423531272,79.08203125,1381.480427,83.07238958,1
1874.4,0.058367204,0.462059217,79.08203125,1486.079626,80.0601423,1
1874.45,0.117137778,0.57001461,79.15065014,1549.976622,85.49968196,1
1874.5,0.119678531,0.724971075,79.234375,1592.084526,94.02306682,1
1874.55,0.183125301,0.938383781,79.234375,1615.18766,111.3928209,1
1874.6,0.22485809,1.302859157,79.234375,1613.300267,125.5533808,1
1874.65,0.272134321,1.663308928,79.234375,1614.860955,144.482748,1
1874.7,0.320716445,2.175739444,79.234375,1614.607616,159,1
1874.75,0.371221164,2.699414096,79.32684948,1590.691264,174.465442,1
1874.8,0.36922982,3.35940743,79.234375,1544.576539,177.2245418,1
1874.85,0.345477312,3.987035929,79.38671875,1514.498787,181.9732615,1
1874.9,0.348778374,4.534328321,79.234375,1500.5,187.2850562,1
1874.95,0.358055122,5.108781056,79.38671875,1507.586311,192.7646323,1
1875,0.380660748,5.754533856,79.38671875,1532.488108,198.9631153,1
1875.05,0.355171064,6.372542729,79.234375,1571.374623,209.5032218,1
1875.1,0.40566872,7.013127252,79.234375,1621.312933,216.3172005,1
1875.15,0.407363422,7.754589836,79.38671875,1675.502376,224.9185169,1
1875.2,0.419098613,8.533006501,79.5390625,1712.746661,234.4813216,1
1875.25,0.457277331,9.246792364,79.38671875,1761.982378,243.791637,1
1875.3,0.513273615,10.06221987,79.5390625,1811.445196,252.9198601,1
1875.35,0.505651029,10.88435015,79.5390625,1855.601207,259.9927943,1
1875.4,0.510119473,11.80780466,79.5390625,1879.047875,267.5940467,1
1875.45,0.519784595,12.76904334,79.5390625,1909.564844,270,1
1875.5,0.518290084,13.70801712,79.5390625,1939.72828,272.2273901,1
1875.55,0.646480346,14.68050119,79.6875,1978,273.5853136,1
1875.6,0.483561371,15.6219226,79.5390625,2028.042359,274.9732615,1
1875.65,0.602348346,16.5919606,79.5390625,2067.383801,275.2237986,1
1875.7,0.650421349,17.50238835,79.5390625,2141.012876,274.4042704,1
1875.75,0.521520233,18.35367301,79.5390625,2234.17601,273.7135009,1
1875.8,0.467600509,19.29918108,79.5390625,2317.475791,274,1
1875.85,0.496002019,20.14198033,79.5390625,2424.153842,274,1
1875.9,0.516652403,21.00163518,79.5390625,2547.564306,273.7181494,1
1875.95,0.550892197,21.84453327,79.5390625,2637.547452,274.2352669,1
1876,0.536178372,22.79587119,79.5390625,2720.495069,275,1
1876.05,0.479251564,23.53440475,79.6875,2845.578405,273.0315749,1
1876.1,0.4943717,24.35183999,79.5390625,2954.592268,275,1
1876.15,0.482260705,25.18188543,79.5390625,3066.518627,274,1
1876.2,0.517365065,26.02568773,79.5390625,3187.543168,274,1
1876.25,0.504626144,26.82133796,79.5390625,3287.859075,274,1
1876.3,0.51803377,27.71613234,79.5390625,3396.515814,274,1
1876.35,0.518151609,28.60379898,79.5390625,3500.790254,272.0171128,1
1876.4,0.517169765,29.50699419,79.5390625,3589.168109,272,1
1876.45,0.52521831,30.40000229,79.5390625,3689.316651,272.4141437,1
1876.5,0.51528038,31.28430106,79.5390625,3790.569056,273,1
1876.55,0.512060074,32.08881281,79.6875,3894.775838,274,1
1876.6,0.504200702,32.94813483,79.5390625,4012.957078,275.6065514,1
1876.65,0.490080013,33.74107505,79.5390625,4140.901961,276.9314101,1
1876.7,0.511118223,34.60579943,79.5390625,4244.684735,280.6142294,1
1876.75,0.525031177,35.45445824,79.5390625,4342.556899,283.5921303,1
1876.8,0.536504979,36.38445237,79.5390625,4452.180782,283,1
1876.85,0.507005705,37.19852419,79.5390625,4533.259034,283.7644367,1
1876.9,0.504080602,38.04299237,79.62036955,4625.388004,278.4142578,1
1876.95,0.506909326,38.80432328,79.5390625,4711.389878,271.2156059,2
1877,0.464791603,39.62704323,79.5390625,4808.802556,263.4796936,2
1877.05,0.443870397,40.39498053,79.5390625,4898.01112,252.8156124,2
1877.1,0.452826543,41.11236316,79.5390625,4992.578292,244.2697043,2
1877.15,0.443841998,41.75971847,79.60134937,5072.891621,239,2
1877.2,0.396138601,42.50490484,79.62150888,5136.486703,239.5778562,2
1877.25,0.391654975,43.10174814,79.6875,5185.24972,239.083344,2
1877.3,0.328254233,43.66786409,79.6875,5242.053941,236.7630664,2
1877.35,0.289177807,44.17408001,79.6875,5318.842658,233,2
1877.4,0.258132866,44.58408168,79.6875,5423.2073,229.0454913,2
1877.45,0.215828457,44.96488246,79.6875,5530.717334,224.2941992,2
1877.5,0.245404598,45.28926737,79.6875,5652.379717,217.8506876,2
1877.55,0.213483309,45.54260164,79.6875,5570.507431,13.61089778,2
1877.6,0.203374319,45.92446398,79.6875,5202.072652,-36,2
1877.65,0.169815627,46.21535223,79.83984375,4840.120783,-34.22848714,2
1877.7,0.208074681,46.55428047,79.6875,4454.51085,-33,2
1877.75,0.261968399,46.94875799,79.6875,4052.650521,-32.21494665,2
1877.8,0.308648873,47.39841099,79.6875,3684.062774,68.75945326,2
1877.85,0.292974612,47.79856009,79.6875,3588.650486,178.0856424,2
1877.9,0.323635231,48.22272789,79.6875,3580.557273,204.6530106,2
1877.95,0.315338673,48.71548431,79.63257431,3540.128842,222.2572508,2
1878,0.324434548,49.14492755,79.6875,3542.051246,236,2
1878.05,0.274043739,49.63146524,79.61792983,3595.858413,233,2
1878.1,0.300423004,50.1021322,79.6875,3630.159734,234,2
1878.15,0.294755183,50.57814206,79.6875,3678.945661,235,2
1878.2,0.310401154,51.12539058,79.6875,3705.525313,237.2352669,2
1878.25,0.324512994,51.59570512,79.6875,3755.81913,239.5921303,2
1878.3,0.298762682,52.12590523,79.6875,3794.099809,241,2
1878.35,0.321658893,52.65712406,79.6875,3833.968391,242.2437568,2
1878.4,0.296972941,53.19298018,79.6875,3873.008518,244.5843812,2
1878.45,0.333595988,53.74755251,79.6875,3891.711615,247.8585811,2
1878.5,0.341621535,54.32308,79.6875,3944.933452,250.5013338,2
1878.55,0.360163156,54.85312177,79.6875,3992.917955,254.5794562,2
1878.6,0.362898404,55.42843485,79.60707912,4037.063319,257,2
1878.65,0.365877595,56.01869036,79.6875,4081.07412,258.2356817,2
1878.7,0.338422928,56.62198154,79.6875,4121.998821,260,2
1878.75,0.346176115,57.23737063,79.62064653,4174.736911,265.8472005,2
1878.8,0.382501209,57.87190975,79.6875,4236.118088,271.7548327,2
1878.85,0.405673861,58.51079931,79.6875,4275.036594,281.5875558,2
1878.9,0.365329792,59.15084862,79.6875,4290.624531,286,2
1878.95,0.342677623,59.77177916,79.6875,4331.119187,294.957018,2
1879,0.376509605,60.35222987,79.6875,4395.935578,300,2
1879.05,0.378213272,61.04818496,79.60697625,4431.469728,301.9222116,2
1879.1,0.37802856,61.68689408,79.6875,4463.014148,302.7600659,2
1879.15,0.364505616,62.34013283,79.62073776,4497.769137,297.8257045,2
1879.2,0.368741414,62.90775318,79.6875,4536.954541,292.0815038,2
1879.25,0.319020358,63.50686735,79.6875,4587.876428,286.7661174,2
1879.3,0.351425617,64.06141735,79.6875,4630.391413,282.4125437,2
1879.35,0.340694494,64.6397349,79.6875,4665.319603,280,2
1879.4,0.301842434,65.18266869,79.6875,4713.459781,275.7613997,2
1879.45,0.334670589,65.76569251,79.6875,4756.783216,272.4187934,2
1879.5,0.356790214,66.30569031,79.75806,4795.379122,271.0981288,2
1879.55,0.358800601,66.82237066,79.6875,4830.559061,268.7610754,2
1879.6,0.330000013,67.37820048,79.6875,4863.600165,267,2
1879.65,0.317578441,67.87380047,79.6875,4908.769249,265.0849833,2
1879.7,0.336980432,68.41796952,79.6875,4941.372005,263.7607455,2
1879.75,0.32313693,68.93132748,79.6875,4982.604881,262,2
1879.8,0.295895004,69.45838413,79.6875,5026.378131,259.0866227,2
1879.85,0.347406574,69.96143456,79.6875,5055.681856,256.7644367,2
1879.9,0.321637324,70.44443795,79.77282749,5090.172498,254.4044722,2
1879.95,0.294091261,70.93660606,79.6875,5122.469084,253,2
1880,0.304923106,71.36416016,79.6875,5172.001228,250.7680664,3
1880.05,0.265417408,71.88440486,79.6875,5212.364196,248,3
1880.1,0.305433204,72.40562314,79.6875,5241.155257,246.1014235,3
1880.15,0.267202863,72.85143103,79.6875,5262.021902,245,3
1880.2,0.288634959,73.32908294,79.6875,5299.828134,244,3
1880.25,0.278433608,73.77200389,79.6875,5311.848329,243.0686384,3
1880.3,0.24481511,74.24250594,79.6875,5341.276498,242.7505962,3
1880.35,0.225075795,74.53790872,79.6875,5365.776201,241,3
1880.4,0.24168612,74.99519689,79.6875,5403.897893,240,3
1880.45,0.225868787,75.30202642,79.6875,5422.873716,238,3
1880.5,0.173993483,75.66292006,79.6875,5442.623297,238,3
1880.55,0.198788147,75.94779792,79.6875,5460.830001,237,3
1880.6,0.183475946,76.20356958,79.83984375,5305.047469,46.32704799,3
1880.65,0.168632408,76.49781444,79.6875,4832.344306,-34,3
1880.7,0.170558624,76.79633349,79.6875,4371.498257,-30.38269826,3
1880.75,0.187503814,77.00600199,79.6875,4004.138802,38.80535345,3
1880.8,0.191219349,77.38564333,79.6875,3961.13043,244.7281942,3
1880.85,0.213117572,77.68474871,79.6875,3995.849099,246.1812888,3
1880.9,0.254999995,78.04240475,79.6875,3997.275543,251.4732567,3
1880.95,0.259917323,78.40016552,79.6875,3978.908469,262.7575688,3
1881,0.266090943,78.77226358,79.6875,3989.266562,272.7276104,3
1881.05,0.250767283,79.18735601,79.75100862,3995.344001,275.6429481,3
1881.1,0.265948401,79.55493667,79.6875,4005.807931,281.5940003,3
1881.15,0.254967994,79.93070994,79.6875,4044.005719,284.8327747,3
1881.2,0.298338655,80.37231527,79.6875,4061.227179,286.237244,3
1881.25,0.273358487,80.78610084,79.6875,4085.098116,286.4078697,3
1881.3,0.240673108,81.21244914,79.6875,4079.779267,288,3
1881.35,0.267288616,81.59459505,79.83984375,4113.05891,286.7644367,3
1881.4,0.255031325,82.04400608,79.6875,4136.551143,286,3
1881.45,0.290613195,82.47471609,79.6875,4151.075743,286.9117379,3
1881.5,0.255716158,82.89742007,79.6875,4173.264066,288,3
1881.55,0.280211855,83.3331611,79.6875,4193.360801,289.5841293,3
1881.6,0.284278118,83.7828433,79.6875,4213.776777,291,3
1881.65,0.297914282,84.22182902,79.6875,4234.956393,293.2406053,3
1881.7,0.21891527,84.63990167,79.6875,4256.587319,295,3
1881.75,0.249601805,85.0514975,79.6875,4277.703582,296.916656,3
1881.8,0.263449178,85.48196983,79.6875,4301.066775,299,3
1881.85,0.294451314,85.88087426,79.6875,4313.797598,302,3
1881.9,0.284830221,86.3129701,79.6875,4325.27969,301.1069437,3
1881.95,0.255379533,86.67817739,79.6875,4352.525313,299.7607455,3
1882,0.256992372,87.04804924,79.6875,4374.940728,298,3
1882.05,0.244021878,87.4688218,79.83984375,4391.444174,295.3148609,3
1882.1,0.252637064,87.85382046,79.6875,4413.510559,290.7624404,3
1882.15,0.285214222,88.27241198,79.6875,4425.378753,289,3
1882.2,0.240944885,88.64608968,79.6875,4451.752107,287,3
1882.25,0.257583987,89.04686041,79.6875,4473.183326,284.7617188,3
1882.3,0.244513376,89.40759049,79.6875,4498.291201,282.4158707,3
1882.35,0.228128609,89.80118378,79.6875,4517.421421,281,3
1882.4,0.249473593,90.20160898,79.6875,4537.180824,279,3
1882.45,0.236028255,90.51840124,79.6875,4563.698961,277.4141437,3
1882.5,0.238283209,90.91983733,79.6875,4589.617656,276,3
1882.55,0.219878397,91.30775455,79.6875,4606.886283,275,3
1882.6,0.277755398,91.64279205,79.6875,4623.878577,275,3
1882.65,0.229433832,91.98455362,79.6875,4647.794286,275.9077017,3
1882.7,0.203757726,92.3437703,79.6875,4680.566701,276,3
1882.75,0.259900792,92.70469845,79.6875,4703.434984,276,3
1882.8,0.222425609,93.04988907,79.6875,4731.766212,276,3
1882.85,0.190084279,93.39368013,79.6875,4741.560568,276,3
1882.9,0.236389932,93.7039598,79.75344967,4761.203742,275.4235553,3
1882.95,0.26569096,94.10169715,79.6875,4778.900035,275,3
1883,0.21467853,94.44603208,79.6875,4784.24268,275,3
1883.05,0.200537013,94.80072169,79.6875,4805.220197,274.4158707,3
1883.1,0.231301047,95.13808292,79.6875,4828.31123,273.0817047,3
1883.15,0.236597034,95.48009683,79.6875,4841.918312,272.7633716,3
1883.2,0.237553395,95.82868808,79.6875,4860.567439,272,3
1883.25,0.205613179,96.17002653,79.6875,4874.501953,270.0776181,3
1883.3,0.191641489,96.48858135,79.6875,4886.639777,270,3
1883.35,0.190991121,96.85095285,79.6875,4901.299466,269,3
1883.4,0.189363199,97.20634177,79.6875,4926.588573,269,3
1883.45,0.219339039,97.53379732,79.6875,4955.373716,268.7642578,3
1883.5,0.155640423,97.87364241,79.6875,4974.224068,268,3
1883.55,0.224702818,98.1698045,79.6875,4997.174377,266.0924115,3
1883.6,0.229037903,98.51689501,79.6875,5007.878306,265,3
1883.65,0.195197396,98.85787278,79.6875,5021.102002,265,3
1883.7,0.233899181,99.18203033,79.6875,5032.415213,263.1021438,3
1883.75,0.20288214,99.4801497,79.6875,5047.520547,262.7655933,3
1883.8,0.231279691,99.82761043,79.6875,5067.310369,261,3
1883.85,0.222128612,100.075774,79.6875,5090.217315,260.0663998,3
1883.9,0.213605197,100.4070305,79.6875,5104.946103,259,3
1883.95,0.189116006,100.7108723,79.6875,5120.825378,258.5825164,3
1884,0.168132758,101.0347243,79.6875,5144.049377,257,3
1884.05,0.182304302,101.3584072,79.6875,5153.092389,256,3
1884.1,0.206401082,101.6762803,79.6875,5159.735679,255.4203807,3
1884.15,0.184967508,101.9547179,79.6875,5181.210126,254.0785452,3
1884.2,0.186531557,102.2837606,79.6875,5198.429646,252.7607455,3
1884.25,0.213817003,102.5860447,79.6875,5216.195805,251.4173438,3
1884.3,0.19220376,102.8808534,79.6875,5238.469034,249,3
1884.35,0.208848805,103.2031122,79.6875,5244.764292,246.7539658,3
1884.4,0.226909197,103.5173286,79.6875,5260.236868,244.4076823,3
1884.45,0.221454782,103.8379473,79.6875,5286.779309,243.0724626,3
1884.5,0.212419289,104.1276427,79.7726736,5292.14269,242,3
1884.55,0.192072509,104.4759236,79.6875,5305.894447,241,3
1884.6,0.171103999,104.755471,79.6875,5310.635448,240.0906444,3
1884.65,0.213683393,105.0683117,79.6875,5317.129639,240,3
1884.7,0.193111802,105.3739942,79.6875,5327.700525,239,3
1884.75,0.144668833,105.6677652,79.6875,5334.353312,238.060235,3
1884.8,0.15813485,105.9614653,79.6875,5351.899,238,3
1884.85,0.206437272,106.2614079,79.6875,5357.894493,237,3
1884.9,0.138129758,106.5765133,79.6875,5374.097198,236.0997417,3
1884.95,0.222424392,106.8479176,79.6875,5386.078231,236,3
1885,0.179040801,107.1259504,79.6875,5400.90767,236,3
1885.05,0.194996782,107.422535,79.6875,5405.845678,236,3
1885.1,0.207246413,107.7434386,79.6875,5412.612891,236,3
1885.15,0.149376513,108.0109983,79.6875,5423.601871,236,3
1885.2,0.14463842,108.2806427,79.6875,5443.351372,236,3
1885.25,0.227139636,108.5920877,79.6875,5454.039001,236,3
1885.3,0.183054715,108.8320706,79.6875,5466.723123,236,3
1885.35,0.169647199,109.1552483,79.6875,5472.466934,236,3
1885.4,0.131115858,109.4103094,79.6875,5496.500034,235.7593947,3
1885.45,0.132706337,109.67025,79.6875,5512.5,235,4
1885.5,0.168275589,109.9385696,79.6875,5517.710286,234.1142579,4
1885.55,0.204865155,110.2530095,79.6875,5531.984489,234,4
1885.6,0.177149336,110.4521517,79.6875,5546.856096,233,4
1885.65,0.162648807,110.7003517,79.83984375,5549.537472,232,4
1885.7,0.1785536,110.9580999,79.6875,5554.880197,232.7767867,4
1885.75,0.161404592,111.1962812,79.7460693,5562.952064,232,4
1885.8,0.137939196,111.3863709,79.6875,5585.119553,231.9051806,4
1885.85,0.120949199,111.57028,79.6875,5597.763083,231,4
1885.9,0.107202285,111.7005548,79.6875,5600.707129,230,4
1885.95,0.135345005,111.8618043,79.83984375,5588.924257,230,4
1886,0.11384731,112.0931184,79.6875,5558.239799,230,4
1886.05,0.144107396,112.2511113,79.6875,5323.518375,28.27893183,4
1886.1,0.104737872,112.3892044,79.6875,4833.502609,-34,4
1886.15,0.136816777,112.5864001,79.6875,4444.615096,-18.41336647,4
1886.2,0.163464854,112.7391,79.83984375,4105.563817,65.86850051,4
1886.25,0.167520995,112.8862312,79.6875,4190.973187,246.1111313,4
1886.3,0.138547161,113.0938728,79.6875,4189.775709,248.4738672,4
1886.35,0.16397491,113.3310944,79.6875,4168.895362,253.4157437,4
1886.4,0.1462724,113.5791871,79.6875,4167.5,252.9075775,4
1886.45,0.138716864,113.7924211,79.6875,4179.785009,254.241587,4
1886.5,0.121634522,114.0173069,79.6875,4197.118967,256,4
1886.55,0.185686813,114.2864251,79.6875,4204.119969,257,4
1886.6,0.214863973,114.5461875,79.6875,4210.127712,259.229085,4
1886.65,0.117906813,114.7519088,79.6875,4224.899735,261,4
1886.7,0.149626971,115.0486269,79.6875,4218.591937,262.8907304,4
1886.75,0.157804258,115.2934707,79.6875,4217.521772,264.2443392,4
1886.8,0.116584615,115.5640794,79.83984375,4228.415148,264.5841293,4
1886.85,0.162136391,115.824521,79.6875,4237.223112,265,4
1886.9,0.169569393,116.0382979,79.6875,4254.106173,267,4
1886.95,0.186117247,116.2984764,79.6875,4260.679557,269,4
1887,0.131468456,116.5259437,79.6875,4270.425135,271,4
1887.05,0.120580824,116.8106966,79.6875,4276.137787,273.2349755,4
1887.1,0.175534727,117.0679567,79.6875,4282.354206,275.5762562,4
1887.15,0.154689697,117.2769672,79.6875,4288.895615,278,4
1887.2,0.145201966,117.5987421,79.6875,4298.720522,280,4
1887.25,0.174132121,117.8482193,79.6875,4317.062929,282,4
1887.3,0.204518707,118.1101984,79.6875,4325.5,283,4
1887.35,0.159428853,118.3614595,79.6875,4356.010434,282.7560334,4
1887.4,0.139591397,118.5967838,79.6875,4382.905312,282,4
1887.45,0.183551706,118.8761585,79.83984375,4397.697656,283.9071726,4
1887.5,0.204988187,119.0930596,79.6875,4397.686719,283,4
1887.55,0.152900903,119.3255703,79.6875,4395.399731,283,4
1887.6,0.150848392,119.6249561,79.6875,4407.473262,283,4
1887.65,0.178767283,119.8737888,79.6875,4410.758984,282.7613997,4
1887.7,0.169525205,120.0970514,79.6875,4415.825495,282,4
1887.75,0.131176779,120.3533049,79.6875,4422.568296,282.0852517,4
1887.8,0.112547211,120.639871,79.6875,4422.046194,282,4
1887.85,0.182382674,120.8515635,79.6875,4442.796002,281,4
1887.9,0.187427712,121.0583282,79.6875,4446.864157,281,4
1887.95,0.100194586,121.3282965,79.6875,4451.872,281,4
1888,0.149044195,121.5707673,79.83984375,4454.321113,280,4
1888.05,0.150641986,121.8014573,79.6875,4464.850638,279,4
1888.1,0.19055081,121.9736021,79.6875,4470.207124,277,4
1888.15,0.126938803,122.1683227,79.6875,4482.555017,275.4292457,4
1888.2,0.141846795,122.3538016,79.6875,4489.799931,274,4
1888.25,0.15535473,122.5867305,79.6875,4509.995234,273.7655933,4
1888.3,0.184413229,122.8017725,79.74067238,4532.801728,271,4
1888.35,0.095368819,123.0406486,79.6875,4540.846887,268.0817047,4
1888.4,0.142570356,123.2914584,79.6875,4557.426299,266.7294372,4
1888.45,0.148040914,123.4840236,79.6875,4569.200677,266,4
1888.5,0.187705358,123.7444656,79.6875,4585.059753,266,4
1888.55,0.14703961,123.9258601,79.6875,4590.066452,266,4
1888.6,0.147729457,124.1631583,79.6875,4597.976066,267,4
1888.65,0.142418326,124.379597,79.6875,4608.834113,267,4
1888.7,0.176895506,124.612748,79.6875,4605.134797,267,4
1888.75,0.149000004,124.8020525,79.6875,4603.467059,267,4
1888.8,0.10842371,125.0081148,79.6875,4615.495049,267.8923177,4
1888.85,0.11719024,125.2136319,79.6875,4624.198886,268,4
1888.9,0.140538079,125.4494663,79.6875,4626.276001,268,4
1888.95,0.149162072,125.6649426,79.74560235,4624.727495,268,4
1889,0.117188751,125.8402558,79.6875,4630.622666,267.7655933,4
1889.05,0.150688829,126.0735839,79.6875,4636.8018,267,4
1889.1,0.119016078,126.2681169,79.6875,4636.719602,265,4
1889.15,0.161816783,126.5108165,79.6875,4638.393027,264,4
1889.2,0.153344571,126.699717,79.6875,4648.493227,263,4
1889.25,0.175802492,126.9066895,79.6875,4666.656547,261.0907965,4
1889.3,0.194565178,127.107134,79.6875,4678.985206,259.7630664,4
1889.35,0.13380089,127.3821625,79.6875,4691.161807,259,4
1889.4,0.168428144,127.6091352,79.6875,4694.104225,258.1080299,4
1889.45,0.163000003,127.7911893,79.6875,4684.550085,259.1822705,4
1889.5,0.140808401,128.0056068,79.6875,4686.749225,260,4
1889.55,0.138785497,128.2230271,79.6875,4699.458064,260,4
1889.6,0.174749286,128.4490394,79.6875,4702.612389,259,4
1889.65,0.167400294,128.6927882,79.6875,4703.906193,259,4
1889.7,0.125383626,128.908294,79.6875,4716.352669,259.1251426,4
1889.75,0.141211538,129.0726802,79.6875,4716.09173,257,4
1889.8,0.113872888,129.2907415,79.6875,4720.985042,257,4
1889.85,0.181324928,129.5220797,79.6875,4730.321547,257,4
1889.9,0.087480411,129.7245329,79.6875,4731.247213,257,4
1889.95,0.080750751,129.9662444,79.6875,4745.737819,257,4
1890,0.146069925,130.1396136,79.6875,4751.878148,256,4
1890.05,0.108634445,130.3615794,79.6875,4748.094376,256.2354562,4
1890.1,0.1425174,130.5747569,79.6875,4759.528667,257,4
1890.15,0.086436116,130.7550254,79.6875,4763.95111,256,4
1890.2,0.117433564,130.9464009,79.6875,4778.418209,255.7704713,4
1890.25,0.118053807,131.1607517,79.6875,4777.630078,255,4
1890.3,0.097341241,131.3199114,79.6875,4787.317126,255,4
1890.35,0.135334695,131.5563364,79.6875,4801.900724,253.8122141,4
1890.4,0.092259576,131.7096828,79.6875,4807.305779,253,4
1890.45,0.126587011,131.932862,79.6875,4807.002676,252.8906076,4
1890.5,0.100790037,132.1149199,79.6875,4821.38778,252,4
1890.55,0.163732119,132.3285198,79.6875,4818.064291,253,4
1890.6,0.131368194,132.5525475,79.6875,4824.850534,253,4
1890.65,0.140433616,132.7050342,79.6875,4840.96045,253,4
1890.7,0.139370301,132.8732282,79.6875,4852.404385,252,4
1890.75,0.139729172,133.087933,79.6875,4845.749968,252,4
1890.8,0.139009409,133.2599615,79.6875,4860.825922,252,4
1890.85,0.121288611,133.4740804,79.6875,4869.783374,252,4
1890.9,0.123497508,133.6373596,79.7488739,4869.356706,251,4
1890.95,0.118888204,133.8595348,79.78857156,4883.367749,250,4
1891,0.123991214,134.0470062,79.6875,4889.243834,250,4
1891.05,0.150847991,134.1924177,79.6875,4896.326755,250,4
1891.1,0.148492707,134.3884994,79.6875,4899.839716,251,4
1891.15,0.156669468,134.584219,79.77726008,4906.755429,251,4
1891.2,0.1337489,134.7786466,79.6875,4907.237257,251,4
1891.25,0.109399386,134.9770663,79.6875,4917.284214,250.8287997,4
1891.3,0.116932937,135.1586965,79.6875,4930.953751,250,4
1891.35,0.129080182,135.3480329,79.6875,4930.620064,250,4
1891.4,0.136181609,135.5318499,79.6875,4930.480225,249,4
1891.45,0.137527175,135.6849055,79.6875,4952.666149,249,4
1891.5,0.108053808,135.8831014,79.6875,4957.689078,247,4
1891.55,0.121326888,136.0622019,79.6875,4947.243456,246,4
1891.6,0.105891571,136.2058633,79.6875,4968.379966,244.4341637,4
1891.65,0.094433116,136.3735572,79.6875,4974.355063,242,4
1891.7,0.140282803,136.5335407,79.6875,4977.29637,241,4
1891.75,0.095734617,136.7075378,79.6875,4980.529234,241,4
1891.8,0.127060805,136.9042579,79.6875,4989.982733,241,4
1891.85,0.111609609,137.0679252,79.6875,4991.613951,240,4
1891.9,0.119968682,137.2694348,79.6875,4994.801885,240,4
1891.95,0.119804695,137.4177865,79.6875,5010.561791,239,4
1892,0.133636434,137.6165655,79.6875,5016.128553,238,4
1892.05,0.099326284,137.7609149,79.6875,5018.295174,238,4
1892.1,0.101139051,137.9051318,79.6875,5028.408752,238,4
